frame = 001, error = 0.010535, current_knob = 0.000100, set_point = 0.020000
frame = 002, error = 0.010535, current_knob = 0.000100, set_point = 0.020000
frame = 003, error = 0.008789, current_knob = 0.000100, set_point = 0.020000
frame = 004, error = 0.011581, current_knob = 0.000100, set_point = 0.020000
frame = 005, error = 0.021494, current_knob = 0.000100, set_point = 0.020000
frame = 006, error = 0.010239, current_knob = 0.000100, set_point = 0.020000
frame = 007, error = 0.020172, current_knob = 0.000100, set_point = 0.020000
frame = 008, error = 0.005070, current_knob = 0.000100, set_point = 0.020000
frame = 009, error = 0.004784, current_knob = 0.000100, set_point = 0.020000
frame = 010, error = 0.005514, current_knob = 0.000100, set_point = 0.020000
frame = 011, error = 0.005514, current_knob = 0.000100, set_point = 0.020000
frame = 012, error = 0.004952, current_knob = 0.000100, set_point = 0.020000
frame = 013, error = 0.005623, current_knob = 0.000100, set_point = 0.020000
frame = 014, error = 0.006688, current_knob = 0.000100, set_point = 0.020000
frame = 015, error = 0.007812, current_knob = 0.000100, set_point = 0.020000
frame = 016, error = 0.006432, current_knob = 0.000100, set_point = 0.020000
frame = 017, error = 0.008513, current_knob = 0.000100, set_point = 0.020000
frame = 018, error = 0.008740, current_knob = 0.000100, set_point = 0.020000
frame = 019, error = 0.007240, current_knob = 0.000100, set_point = 0.020000
frame = 020, error = 0.007408, current_knob = 0.000100, set_point = 0.020000
frame = 021, error = 0.011226, current_knob = 0.000100, set_point = 0.020000
frame = 022, error = 0.007990, current_knob = 0.000100, set_point = 0.020000
frame = 023, error = 0.008986, current_knob = 0.000100, set_point = 0.020000
frame = 024, error = 0.010071, current_knob = 0.000100, set_point = 0.020000
frame = 025, error = 0.013849, current_knob = 0.000100, set_point = 0.020000
frame = 026, error = 0.010357, current_knob = 0.000100, set_point = 0.020000
frame = 027, error = 0.011591, current_knob = 0.000100, set_point = 0.020000
frame = 028, error = 0.008838, current_knob = 0.000100, set_point = 0.020000
frame = 029, error = 0.012754, current_knob = 0.000100, set_point = 0.020000
frame = 030, error = 0.011097, current_knob = 0.000100, set_point = 0.020000
frame = 031, error = 0.010861, current_knob = 0.000100, set_point = 0.020000
frame = 032, error = 0.009598, current_knob = 0.000100, set_point = 0.020000
frame = 033, error = 0.005662, current_knob = 0.000100, set_point = 0.020000
frame = 034, error = 0.006254, current_knob = 0.000100, set_point = 0.020000
frame = 035, error = 0.003137, current_knob = 0.000100, set_point = 0.020000
frame = 036, error = 0.004360, current_knob = 0.000100, set_point = 0.020000
frame = 037, error = 0.003640, current_knob = 0.000100, set_point = 0.020000
frame = 038, error = 0.004192, current_knob = 0.000100, set_point = 0.020000
frame = 039, error = 0.004291, current_knob = 0.000100, set_point = 0.020000
frame = 040, error = 0.002160, current_knob = 0.000100, set_point = 0.020000
frame = 041, error = 0.003522, current_knob = 0.000100, set_point = 0.020000
frame = 042, error = 0.002693, current_knob = 0.000100, set_point = 0.020000
frame = 043, error = 0.002614, current_knob = 0.000100, set_point = 0.020000
frame = 044, error = 0.013238, current_knob = 0.000100, set_point = 0.020000
frame = 045, error = 0.003739, current_knob = 0.000100, set_point = 0.020000
frame = 046, error = 0.004182, current_knob = 0.000100, set_point = 0.020000
frame = 047, error = 0.006185, current_knob = 0.000100, set_point = 0.020000
frame = 048, error = 0.004616, current_knob = 0.000100, set_point = 0.020000
frame = 049, error = 0.004557, current_knob = 0.000100, set_point = 0.020000
frame = 050, error = 0.003778, current_knob = 0.000100, set_point = 0.020000
frame = 051, error = 0.003660, current_knob = 0.000100, set_point = 0.020000
frame = 052, error = 0.004153, current_knob = 0.000100, set_point = 0.020000
frame = 053, error = 0.004538, current_knob = 0.000100, set_point = 0.020000
frame = 054, error = 0.004666, current_knob = 0.000100, set_point = 0.020000
frame = 055, error = 0.005563, current_knob = 0.000100, set_point = 0.020000
frame = 056, error = 0.007546, current_knob = 0.000100, set_point = 0.020000
frame = 057, error = 0.011176, current_knob = 0.000100, set_point = 0.020000
frame = 058, error = 0.016957, current_knob = 0.000100, set_point = 0.020000
frame = 059, error = 0.006777, current_knob = 0.000100, set_point = 0.020000
frame = 060, error = 0.010111, current_knob = 0.000100, set_point = 0.020000
frame = 061, error = 0.007586, current_knob = 0.000100, set_point = 0.020000
frame = 062, error = 0.009775, current_knob = 0.000100, set_point = 0.020000
frame = 063, error = 0.010210, current_knob = 0.000100, set_point = 0.020000
frame = 064, error = 0.011482, current_knob = 0.000100, set_point = 0.020000
frame = 065, error = 0.009647, current_knob = 0.000100, set_point = 0.020000
frame = 066, error = 0.020715, current_knob = 0.000100, set_point = 0.020000
frame = 067, error = 0.011107, current_knob = 0.000100, set_point = 0.020000
frame = 068, error = 0.031260, current_knob = 0.000100, set_point = 0.020000
frame = 069, error = 0.004261, current_knob = 0.000100, set_point = 0.020000
frame = 070, error = 0.006649, current_knob = 0.000100, set_point = 0.020000
frame = 071, error = 0.004094, current_knob = 0.000100, set_point = 0.020000
frame = 072, error = 0.005672, current_knob = 0.000100, set_point = 0.020000
frame = 073, error = 0.003739, current_knob = 0.000100, set_point = 0.020000
frame = 074, error = 0.001864, current_knob = 0.000100, set_point = 0.020000
frame = 075, error = 0.001973, current_knob = 0.000100, set_point = 0.020000
frame = 076, error = 0.001726, current_knob = 0.000100, set_point = 0.020000
frame = 077, error = 0.000700, current_knob = 0.000100, set_point = 0.020000
frame = 078, error = 0.006343, current_knob = 0.000100, set_point = 0.020000
frame = 079, error = 0.004735, current_knob = 0.000100, set_point = 0.020000
frame = 080, error = 0.005682, current_knob = 0.000100, set_point = 0.020000
frame = 081, error = 0.004301, current_knob = 0.000100, set_point = 0.020000
frame = 082, error = 0.004498, current_knob = 0.000100, set_point = 0.020000
frame = 083, error = 0.004656, current_knob = 0.000100, set_point = 0.020000
frame = 084, error = 0.005554, current_knob = 0.000100, set_point = 0.020000
frame = 085, error = 0.005386, current_knob = 0.000100, set_point = 0.020000
frame = 086, error = 0.006264, current_knob = 0.000100, set_point = 0.020000
frame = 087, error = 0.006461, current_knob = 0.000100, set_point = 0.020000
frame = 088, error = 0.005869, current_knob = 0.000100, set_point = 0.020000
frame = 089, error = 0.007231, current_knob = 0.000100, set_point = 0.020000
frame = 090, error = 0.005090, current_knob = 0.000100, set_point = 0.020000
frame = 091, error = 0.006688, current_knob = 0.000100, set_point = 0.020000
frame = 092, error = 0.005346, current_knob = 0.000100, set_point = 0.020000
frame = 093, error = 0.004705, current_knob = 0.000100, set_point = 0.020000
frame = 094, error = 0.006609, current_knob = 0.000100, set_point = 0.020000
frame = 095, error = 0.005603, current_knob = 0.000100, set_point = 0.020000
frame = 096, error = 0.006254, current_knob = 0.000100, set_point = 0.020000
frame = 097, error = 0.005889, current_knob = 0.000100, set_point = 0.020000
frame = 098, error = 0.005445, current_knob = 0.000100, set_point = 0.020000
frame = 099, error = 0.003531, current_knob = 0.000100, set_point = 0.020000
frame = 100, error = 0.005090, current_knob = 0.000100, set_point = 0.002000
