frame = 001, error = 0.031862, current_knob = 0.000275, set_point = 0.020000
frame = 002, error = 0.035936, current_knob = 0.000275, set_point = 0.020000
frame = 003, error = 0.027255, current_knob = 0.000275, set_point = 0.020000
frame = 004, error = 0.025647, current_knob = 0.000275, set_point = 0.020000
frame = 005, error = 0.024592, current_knob = 0.000275, set_point = 0.020000
frame = 006, error = 0.029267, current_knob = 0.000275, set_point = 0.020000
frame = 007, error = 0.058702, current_knob = 0.000275, set_point = 0.020000
frame = 008, error = 0.013988, current_knob = 0.000275, set_point = 0.020000
frame = 009, error = 0.013050, current_knob = 0.000275, set_point = 0.020000
frame = 010, error = 0.016888, current_knob = 0.000275, set_point = 0.020000
frame = 011, error = 0.014165, current_knob = 0.000275, set_point = 0.020000
frame = 012, error = 0.016237, current_knob = 0.000275, set_point = 0.020000
frame = 013, error = 0.016138, current_knob = 0.000275, set_point = 0.020000
frame = 014, error = 0.016710, current_knob = 0.000275, set_point = 0.020000
frame = 015, error = 0.022214, current_knob = 0.000275, set_point = 0.020000
frame = 016, error = 0.022017, current_knob = 0.000275, set_point = 0.020000
frame = 017, error = 0.022076, current_knob = 0.000275, set_point = 0.020000
frame = 018, error = 0.026851, current_knob = 0.000275, set_point = 0.020000
frame = 019, error = 0.019817, current_knob = 0.000275, set_point = 0.020000
frame = 020, error = 0.017795, current_knob = 0.000275, set_point = 0.020000
frame = 021, error = 0.027482, current_knob = 0.000275, set_point = 0.020000
frame = 022, error = 0.073449, current_knob = 0.000275, set_point = 0.020000
frame = 023, error = 0.028912, current_knob = 0.000275, set_point = 0.020000
frame = 024, error = 0.027452, current_knob = 0.000275, set_point = 0.020000
frame = 025, error = 0.064335, current_knob = 0.000275, set_point = 0.020000
frame = 026, error = 0.027926, current_knob = 0.000275, set_point = 0.020000
frame = 027, error = 0.031487, current_knob = 0.000275, set_point = 0.020000
frame = 028, error = 0.033736, current_knob = 0.000275, set_point = 0.020000
frame = 029, error = 0.029632, current_knob = 0.000275, set_point = 0.020000
frame = 030, error = 0.043166, current_knob = 0.000275, set_point = 0.020000
frame = 031, error = 0.034969, current_knob = 0.000275, set_point = 0.020000
frame = 032, error = 0.029652, current_knob = 0.000275, set_point = 0.020000
frame = 033, error = 0.016552, current_knob = 0.000275, set_point = 0.020000
frame = 034, error = 0.020804, current_knob = 0.000275, set_point = 0.020000
frame = 035, error = 0.024375, current_knob = 0.000275, set_point = 0.020000
frame = 036, error = 0.010062, current_knob = 0.000275, set_point = 0.020000
frame = 037, error = 0.019147, current_knob = 0.000275, set_point = 0.020000
frame = 038, error = 0.009470, current_knob = 0.000275, set_point = 0.020000
frame = 039, error = 0.008759, current_knob = 0.000275, set_point = 0.020000
frame = 040, error = 0.009618, current_knob = 0.000275, set_point = 0.020000
frame = 041, error = 0.008227, current_knob = 0.000275, set_point = 0.020000
frame = 042, error = 0.008878, current_knob = 0.000275, set_point = 0.020000
frame = 043, error = 0.011472, current_knob = 0.000275, set_point = 0.020000
frame = 044, error = 0.008227, current_knob = 0.000275, set_point = 0.020000
frame = 045, error = 0.010269, current_knob = 0.000275, set_point = 0.020000
frame = 046, error = 0.012833, current_knob = 0.000275, set_point = 0.020000
frame = 047, error = 0.013129, current_knob = 0.000275, set_point = 0.020000
frame = 048, error = 0.008809, current_knob = 0.000275, set_point = 0.020000
frame = 049, error = 0.014481, current_knob = 0.000275, set_point = 0.020000
frame = 050, error = 0.010348, current_knob = 0.000275, set_point = 0.020000
frame = 051, error = 0.041598, current_knob = 0.000275, set_point = 0.020000
frame = 052, error = 0.011156, current_knob = 0.000275, set_point = 0.020000
frame = 053, error = 0.010357, current_knob = 0.000275, set_point = 0.020000
frame = 054, error = 0.014254, current_knob = 0.000275, set_point = 0.020000
frame = 055, error = 0.019571, current_knob = 0.000275, set_point = 0.020000
frame = 056, error = 0.023073, current_knob = 0.000275, set_point = 0.020000
frame = 057, error = 0.028952, current_knob = 0.000275, set_point = 0.020000
frame = 058, error = 0.025351, current_knob = 0.000275, set_point = 0.020000
frame = 059, error = 0.031664, current_knob = 0.000275, set_point = 0.020000
frame = 060, error = 0.023931, current_knob = 0.000275, set_point = 0.020000
frame = 061, error = 0.022836, current_knob = 0.000275, set_point = 0.020000
