frame = 001, error = 0.002782, current_knob = 0.000025, set_point = 0.020000
frame = 084, error = 0.001184, current_knob = 0.000025, set_point = 0.020000
frame = 085, error = 0.001164, current_knob = 0.000025, set_point = 0.020000
frame = 086, error = 0.001381, current_knob = 0.000025, set_point = 0.020000
frame = 087, error = 0.001154, current_knob = 0.000025, set_point = 0.020000
frame = 088, error = 0.001766, current_knob = 0.000025, set_point = 0.020000
frame = 089, error = 0.000819, current_knob = 0.000025, set_point = 0.020000
frame = 090, error = 0.000898, current_knob = 0.000025, set_point = 0.020000
frame = 091, error = 0.001608, current_knob = 0.000025, set_point = 0.020000
frame = 092, error = 0.001115, current_knob = 0.000025, set_point = 0.020000
frame = 093, error = 0.001253, current_knob = 0.000025, set_point = 0.020000
frame = 094, error = 0.001026, current_knob = 0.000025, set_point = 0.020000
frame = 095, error = 0.000740, current_knob = 0.000025, set_point = 0.020000
frame = 096, error = 0.001776, current_knob = 0.000025, set_point = 0.020000
frame = 097, error = 0.001657, current_knob = 0.000025, set_point = 0.020000
frame = 098, error = 0.002141, current_knob = 0.000025, set_point = 0.020000
frame = 099, error = 0.001351, current_knob = 0.000025, set_point = 0.020000
frame = 100, error = 0.001312, current_knob = 0.000025, set_point = 0.002000
