frame = 001, error = 0.035206, current_knob = 0.000150, set_point = 0.020000
frame = 002, error = 0.017184, current_knob = 0.000150, set_point = 0.020000
frame = 003, error = 0.013701, current_knob = 0.000150, set_point = 0.020000
frame = 004, error = 0.016690, current_knob = 0.000150, set_point = 0.020000
frame = 005, error = 0.054106, current_knob = 0.000150, set_point = 0.020000
frame = 006, error = 0.014135, current_knob = 0.000150, set_point = 0.020000
frame = 007, error = 0.017657, current_knob = 0.000150, set_point = 0.020000
frame = 008, error = 0.009164, current_knob = 0.000150, set_point = 0.020000
frame = 009, error = 0.008355, current_knob = 0.000150, set_point = 0.020000
frame = 010, error = 0.008227, current_knob = 0.000150, set_point = 0.020000
frame = 011, error = 0.006806, current_knob = 0.000150, set_point = 0.020000
frame = 012, error = 0.008799, current_knob = 0.000150, set_point = 0.020000
frame = 013, error = 0.007083, current_knob = 0.000150, set_point = 0.020000
frame = 014, error = 0.007665, current_knob = 0.000150, set_point = 0.020000
frame = 015, error = 0.011758, current_knob = 0.000150, set_point = 0.020000
frame = 016, error = 0.010713, current_knob = 0.000150, set_point = 0.020000
frame = 017, error = 0.011087, current_knob = 0.000150, set_point = 0.020000
frame = 018, error = 0.013060, current_knob = 0.000150, set_point = 0.020000
frame = 019, error = 0.013248, current_knob = 0.000150, set_point = 0.020000
frame = 020, error = 0.009193, current_knob = 0.000150, set_point = 0.020000
frame = 021, error = 0.013504, current_knob = 0.000150, set_point = 0.020000
frame = 022, error = 0.034209, current_knob = 0.000150, set_point = 0.020000
frame = 023, error = 0.016306, current_knob = 0.000150, set_point = 0.020000
frame = 024, error = 0.015349, current_knob = 0.000150, set_point = 0.020000
frame = 025, error = 0.016424, current_knob = 0.000150, set_point = 0.020000
frame = 026, error = 0.016562, current_knob = 0.000150, set_point = 0.020000
frame = 027, error = 0.015033, current_knob = 0.000150, set_point = 0.020000
frame = 028, error = 0.016592, current_knob = 0.000150, set_point = 0.020000
frame = 029, error = 0.016957, current_knob = 0.000150, set_point = 0.020000
frame = 030, error = 0.016306, current_knob = 0.000150, set_point = 0.020000
frame = 031, error = 0.016552, current_knob = 0.000150, set_point = 0.020000
frame = 032, error = 0.016838, current_knob = 0.000150, set_point = 0.020000
frame = 033, error = 0.010180, current_knob = 0.000150, set_point = 0.020000
frame = 034, error = 0.010131, current_knob = 0.000150, set_point = 0.020000
