frame = 001, error = 0.023625, current_knob = 0.000250, set_point = 0.020000
frame = 030, error = 0.028804, current_knob = 0.000250, set_point = 0.020000
frame = 031, error = 0.029613, current_knob = 0.000250, set_point = 0.020000
frame = 032, error = 0.025400, current_knob = 0.000250, set_point = 0.020000
frame = 033, error = 0.031802, current_knob = 0.000250, set_point = 0.020000
frame = 034, error = 0.019008, current_knob = 0.000250, set_point = 0.020000
frame = 035, error = 0.012340, current_knob = 0.000250, set_point = 0.020000
frame = 036, error = 0.009411, current_knob = 0.000250, set_point = 0.020000
frame = 037, error = 0.008927, current_knob = 0.000250, set_point = 0.020000
frame = 038, error = 0.008582, current_knob = 0.000250, set_point = 0.020000
frame = 039, error = 0.028853, current_knob = 0.000250, set_point = 0.020000
frame = 040, error = 0.009401, current_knob = 0.000250, set_point = 0.020000
frame = 041, error = 0.008513, current_knob = 0.000250, set_point = 0.020000
frame = 042, error = 0.010012, current_knob = 0.000250, set_point = 0.020000
frame = 043, error = 0.007378, current_knob = 0.000250, set_point = 0.020000
frame = 044, error = 0.008809, current_knob = 0.000250, set_point = 0.020000
frame = 045, error = 0.008177, current_knob = 0.000250, set_point = 0.020000
frame = 046, error = 0.008858, current_knob = 0.000250, set_point = 0.020000
frame = 047, error = 0.007960, current_knob = 0.000250, set_point = 0.020000
frame = 048, error = 0.017440, current_knob = 0.000250, set_point = 0.020000
frame = 049, error = 0.009854, current_knob = 0.000250, set_point = 0.020000
frame = 050, error = 0.008276, current_knob = 0.000250, set_point = 0.020000
frame = 051, error = 0.015309, current_knob = 0.000250, set_point = 0.020000
frame = 052, error = 0.035107, current_knob = 0.000250, set_point = 0.020000
frame = 053, error = 0.019225, current_knob = 0.000250, set_point = 0.020000
frame = 054, error = 0.015063, current_knob = 0.000250, set_point = 0.020000
frame = 055, error = 0.018772, current_knob = 0.000250, set_point = 0.020000
frame = 056, error = 0.021129, current_knob = 0.000250, set_point = 0.020000
frame = 057, error = 0.023438, current_knob = 0.000250, set_point = 0.020000
frame = 058, error = 0.022126, current_knob = 0.000250, set_point = 0.020000
frame = 059, error = 0.021070, current_knob = 0.000250, set_point = 0.020000
frame = 060, error = 0.023151, current_knob = 0.000250, set_point = 0.020000
frame = 061, error = 0.021958, current_knob = 0.000250, set_point = 0.020000
frame = 062, error = 0.051107, current_knob = 0.000250, set_point = 0.020000
frame = 063, error = 0.023142, current_knob = 0.000250, set_point = 0.020000
frame = 064, error = 0.025154, current_knob = 0.000250, set_point = 0.020000
frame = 065, error = 0.023033, current_knob = 0.000250, set_point = 0.020000
frame = 066, error = 0.024473, current_knob = 0.000250, set_point = 0.020000
frame = 067, error = 0.027038, current_knob = 0.000250, set_point = 0.020000
frame = 068, error = 0.020833, current_knob = 0.000250, set_point = 0.020000
frame = 069, error = 0.011393, current_knob = 0.000250, set_point = 0.020000
frame = 070, error = 0.013800, current_knob = 0.000250, set_point = 0.020000
frame = 071, error = 0.011709, current_knob = 0.000250, set_point = 0.020000
frame = 072, error = 0.031378, current_knob = 0.000250, set_point = 0.020000
frame = 073, error = 0.008986, current_knob = 0.000250, set_point = 0.020000
frame = 074, error = 0.009263, current_knob = 0.000250, set_point = 0.020000
frame = 075, error = 0.004745, current_knob = 0.000250, set_point = 0.020000
frame = 076, error = 0.006076, current_knob = 0.000250, set_point = 0.020000
frame = 077, error = 0.006047, current_knob = 0.000250, set_point = 0.020000
frame = 078, error = 0.017440, current_knob = 0.000250, set_point = 0.020000
frame = 079, error = 0.012370, current_knob = 0.000250, set_point = 0.020000
frame = 080, error = 0.011600, current_knob = 0.000250, set_point = 0.020000
frame = 081, error = 0.012833, current_knob = 0.000250, set_point = 0.020000
frame = 082, error = 0.011216, current_knob = 0.000250, set_point = 0.020000
frame = 083, error = 0.013415, current_knob = 0.000250, set_point = 0.020000
frame = 084, error = 0.013504, current_knob = 0.000250, set_point = 0.020000
frame = 085, error = 0.014678, current_knob = 0.000250, set_point = 0.020000
frame = 086, error = 0.024237, current_knob = 0.000250, set_point = 0.020000
frame = 087, error = 0.016592, current_knob = 0.000250, set_point = 0.020000
frame = 088, error = 0.014639, current_knob = 0.000250, set_point = 0.020000
frame = 089, error = 0.014076, current_knob = 0.000250, set_point = 0.020000
frame = 090, error = 0.012676, current_knob = 0.000250, set_point = 0.020000
frame = 091, error = 0.016493, current_knob = 0.000250, set_point = 0.020000
frame = 092, error = 0.015023, current_knob = 0.000250, set_point = 0.020000
frame = 093, error = 0.012942, current_knob = 0.000250, set_point = 0.020000
frame = 094, error = 0.018476, current_knob = 0.000250, set_point = 0.020000
frame = 095, error = 0.014461, current_knob = 0.000250, set_point = 0.020000
frame = 096, error = 0.013731, current_knob = 0.000250, set_point = 0.020000
frame = 097, error = 0.017420, current_knob = 0.000250, set_point = 0.020000
frame = 098, error = 0.013554, current_knob = 0.000250, set_point = 0.020000
frame = 099, error = 0.014461, current_knob = 0.000250, set_point = 0.020000
frame = 100, error = 0.010377, current_knob = 0.000250, set_point = 0.002000
