Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
0, I-SLICE,    0, 19.00,   56737464, 0,0.00,43.977, 43.199, 43.185, 43.781,27,  -, -, 0.00%,  0.00%,  0.00%, 0.38%,  2.02%, 12.67%, 0.53%,  0.65%, 16.86%, 1.26%,  1.48%, 29.04%,35.09%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 10925.23, 5961.83, 0.00, 22204246.61 , 0, 255, 66.06, 0, 255, 69.44, 0, 255, 64.48, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.25%, 0.00%,0.00%, 3.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 50433.9, 151.7, 323545.1, 303945.6, 0.0, 0.0, 373549.2, 1.000, 0
1, i-SLICE,    1, 19.00,   63224200, 1,1.02,44.305, 43.301, 43.304, 44.055,27,  -, -, 0.00%,  0.00%,  0.00%, 0.01%,  0.14%,  1.12%, 0.12%,  0.15%,  3.33%, 2.08%,  2.82%, 29.02%,61.21%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 10106.02, 5674.48, 0.00, 24620874.55 , 0, 255, 67.50, 0, 255, 86.92, 0, 255, 82.58, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.75%, 0.00%,0.00%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,100.00%, 12163.0, 5.3, 353714.8, 329507.7, 0.0, 0.0, 737786.3, 1.000, 0
2, P-SLICE,    2, 22.00,   46891472, 0,1.01,39.257, 38.867, 38.805, 39.152,27, 1 0 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.25%,  0.49%, 0.11%,  0.57%,  3.52%, 0.79%,  1.99%, 19.40%, 0.00%,  0.00%,  0.30%,  6.94%, 65.62%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34230.62, 18733.35, 0.00, 9181961.28 , 0, 255, 66.11, 0, 255, 69.63, 0, 255, 64.54, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 71.48%, 0.00%,0.00%, 1.64%, 26.89%, 0.00%, 0.00%, 0.00%, 0.00%, 36.77%, 0.00%,0.00%, 23.63%, 39.60%, 0.00%, 0.00%, 0.00%, 0.00%, 25.26%, 0.00%,0.00%, 32.98%, 41.76%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 172554.8, 1198.9, 1962828.7, 1906879.1, 0.0, 0.0, 2872909.3, 1.000, 0
3, P-SLICE,    7, 22.00,   57884408, 0,1.03,39.385, 39.261, 39.239, 39.351,23, 2 1 0 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.31%,  0.35%, 0.10%,  0.58%,  2.68%, 2.32%,  7.58%, 53.41%, 0.00%,  0.00%,  0.11%,  1.35%, 31.20%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35795.29, 17704.91, 0.00, 20709953.29 , 0, 255, 68.41, 0, 255, 86.80, 0, 255, 80.85, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 85.47%, 0.00%,0.00%, 6.28%, 8.25%, 0.00%, 0.00%, 0.00%, 0.00%, 68.06%, 0.00%,0.00%, 19.13%, 12.80%, 0.00%, 0.00%, 0.00%, 0.00%, 66.98%, 0.00%,0.00%, 17.67%, 15.35%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 10973.0, 661.2, 3281981.3, 3195721.7, 0.0, 0.0, 6159105.8, 1.000, 0
4, B-SLICE,    5, 23.00,    1009568, 0,1.03,39.950, 39.909, 39.948, 39.945,26, 2 1 0 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 15.15%, 32.14%, 11.48%,  0.00%,  0.04%,  0.98%,  1.66%,  0.00%,  0.79%, 13.44%, 24.34%, 28364.34, 14450.55, 0.00, 37216.20 , 0, 255, 68.41, 0, 255, 86.80, 0, 255, 80.85, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 5.16%,0.00%, 1.44%, 93.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.39%,0.00%, 8.15%, 61.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.37%,0.00%, 6.20%, 24.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 480.9, 14.4, 1922243.4, 1877377.9, 0.0, 0.0, 8084938.1, 1.000, 0
5, b-SLICE,    3, 24.00,   53826264, 0,1.02,37.605, 37.712, 37.628, 37.621,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.61%,  4.62%, 94.77%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 54322.40, 28580.22, 0.00, 12741052.04 , 0, 255, 68.02, 0, 255, 86.87, 0, 255, 81.47, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 53.43%, 46.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 69.05%, 30.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 66.12%, 33.88%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 281.2, 13.6, 4988487.7, 4820680.6, 0.0, 0.0, 13076890.5, 1.000, 0
6, b-SLICE,    4, 24.00,   45212488, 0,1.01,37.472, 37.246, 37.198, 37.409,29, 2 1 ,5 7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.82%,  8.99%, 90.18%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 53297.49, 29158.51, 0.00, 6812209.97 , 0, 255, 66.04, 0, 255, 69.56, 0, 255, 64.09, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 37.35%, 62.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 51.32%, 48.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 54.82%, 45.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8.3, 4.3, 3875227.3, 3782575.9, 0.0, 0.0, 16950725.2, 1.000, 0
7, b-SLICE,    6, 24.00,   46845992, 0,1.01,37.450, 37.251, 37.194, 37.393,28, 5 2 1 ,7 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.81%,  8.71%, 90.48%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 53732.91, 29172.85, 0.00, 6947832.35 , 0, 255, 66.04, 0, 255, 69.56, 0, 255, 64.09, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 37.07%, 62.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 53.09%, 46.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 54.61%, 45.39%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 2.6, 3873070.4, 3733392.9, 0.0, 0.0, 20820987.9, 1.000, 0
8, P-SLICE,   10, 22.00,   48932424, 0,1.01,39.284, 38.909, 38.831, 39.180,25, 7 5 2 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.58%,  1.61%, 0.27%,  1.29%,  9.92%, 0.98%,  2.53%, 28.95%, 0.00%,  0.00%,  0.04%,  3.69%, 50.11%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34713.99, 18527.79, 0.00, 12493995.86 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.10%, 0.00%,0.00%, 0.37%, 1.53%, 0.00%, 0.00%, 0.00%, 0.00%, 74.05%, 0.00%,0.00%, 13.82%, 12.12%, 0.00%, 0.00%, 0.00%, 0.00%, 39.32%, 0.00%,0.00%, 31.74%, 28.94%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 53846.0, 1068.5, 2624969.6, 2555099.2, 0.0, 0.0, 23494920.6, 1.000, 0
9, B-SLICE,    9, 23.00,   56979784, 0,1.02,38.320, 38.453, 38.369, 38.343,27, 7 5 2 ,10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.83%,  5.34%, 93.83%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 45865.41, 23776.70, 0.00, 13860296.54 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 56.85%, 43.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 65.30%, 34.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 62.19%, 37.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.2, 3.7, 4828717.1, 4666106.6, 0.0, 0.0, 28325365.5, 1.000, 0
