Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 24.00,     404896, 0,1.01,39.672, 39.360, 39.254, 39.581,29, 7 5 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 25.95%, 24.80%,  0.26%,  0.00%,  0.01%,  0.03%,  0.00%,  0.01%, 10.73%, 37.69%,  0.54%, 29612.08, 16485.17, 0.00, 31063.36 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.27%,0.00%, 0.02%, 70.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.87%,0.00%, 2.42%, 38.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.74%,0.00%, 0.00%, 32.26%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.3, 15.0, 1866948.2, 1828453.3, 0.0, 0.0, 29494893.5, 1.000, 0
11, P-SLICE,   15, 22.00,   56935032, 0,1.02,39.343, 39.245, 39.216, 39.315,23, 10 9 7 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.22%,  0.21%, 0.07%,  0.40%,  1.53%, 2.07%,  6.59%, 44.78%, 0.00%,  0.00%,  0.10%,  1.52%, 42.50%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35715.50, 17859.12, 0.00, 18876032.36 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.03%, 0.00%,0.00%, 11.81%, 7.15%, 0.00%, 0.00%, 0.00%, 0.00%, 53.37%, 0.00%,0.00%, 30.70%, 15.93%, 0.00%, 0.00%, 0.00%, 0.00%, 55.70%, 0.00%,0.00%, 25.15%, 19.15%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 29498.5, 657.6, 3397686.1, 3311322.3, 0.0, 0.0, 32912416.2, 1.000, 0
12, B-SLICE,   13, 23.00,     868872, 0,1.02,40.036, 39.900, 39.919, 40.004,26, 10 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%, 48.21%, 35.25%,  1.08%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  1.98%, 11.94%,  1.53%, 27639.18, 14262.38, 0.00, 30766.40 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.95%,0.00%, 0.03%, 96.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.35%,0.00%, 3.76%, 71.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.53%,0.00%, 0.00%, 41.47%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.6, 1915264.3, 1873671.8, 0.0, 0.0, 34830359.6, 1.000, 0
13, b-SLICE,   11, 24.00,     943448, 0,1.02,39.141, 39.182, 39.168, 39.149,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.43%, 71.27%, 20.36%,  0.87%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  1.52%,  4.53%,  1.01%, 34359.87, 17064.16, 0.00, 38776.98 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 2.11%,0.00%, 0.05%, 97.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.61%,0.00%, 8.78%, 74.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.72%,0.00%, 0.00%, 46.28%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 2.5, 2002959.5, 1956365.7, 0.0, 0.0, 36836312.6, 1.000, 0
14, b-SLICE,   12, 24.00,   42957800, 0,1.01,37.575, 37.206, 37.161, 37.477,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  1.41%,  9.47%, 89.08%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51250.19, 29158.80, 0.00, 6480165.65 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 48.57%, 51.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.67%, 63.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.01%, 50.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 50.40%, 49.60%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 2.4, 3526763.4, 3448518.9, 0.0, 0.0, 40361649.9, 1.000, 0
15, b-SLICE,   14, 24.00,   42983608, 0,1.01,37.570, 37.198, 37.151, 37.471,28, 13 10 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.54%,  9.55%, 88.91%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 51298.14, 29186.70, 0.00, 6520102.26 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 35.31%, 64.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.77%, 50.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 50.07%, 49.93%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.4, 2.4, 3435966.3, 3352552.3, 0.0, 0.0, 43794520.9, 1.000, 0
16, P-SLICE,   20, 22.00,   48268112, 0,1.01,39.290, 38.907, 38.843, 39.187,23, 15 13 10 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.39%,  0.99%, 0.30%,  1.16%,  8.27%, 1.04%,  2.72%, 27.99%, 0.00%,  0.00%,  0.33%,  7.70%, 49.09%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34403.01, 18536.35, 0.00, 11384109.01 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 80.80%, 0.00%,0.00%, 6.77%, 12.43%, 0.00%, 0.00%, 0.00%, 0.00%, 54.80%, 0.00%,0.00%, 23.12%, 22.08%, 0.00%, 0.00%, 0.00%, 0.00%, 39.27%, 0.00%,0.00%, 30.75%, 29.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 54718.5, 1063.7, 2375853.5, 2312124.8, 0.0, 0.0, 46218047.3, 1.000, 0
17, B-SLICE,   18, 23.00,   45328664, 0,1.01,38.292, 37.966, 37.914, 38.204,26, 15 13 9 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.46%,  9.27%, 89.26%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 43069.88, 24245.19, 0.00, 6341559.72 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 35.44%, 64.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 52.26%, 47.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 53.48%, 46.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.0, 3419443.8, 3328813.6, 0.0, 0.0, 49640619.0, 1.000, 0
18, b-SLICE,   16, 24.00,     970968, 0,1.01,38.821, 38.596, 38.538, 38.757,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%, 36.65%, 38.17%,  2.15%,  0.00%,  0.01%,  0.00%,  0.00%,  0.01%,  5.79%, 15.47%,  1.73%, 35644.41, 19252.23, 0.00, 39178.61 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 33.33%,0.00%, 0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.68%,0.00%, 0.08%, 86.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.97%,0.00%, 3.02%, 69.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.64%,0.00%, 0.00%, 55.36%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 3.3, 1865739.2, 1824490.8, 0.0, 0.0, 51509318.5, 1.000, 0
19, b-SLICE,   17, 24.00,   53627288, 0,1.02,37.636, 37.700, 37.600, 37.640,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.98%,  6.19%, 92.82%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 54296.34, 28708.04, 0.00, 13544085.43 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 56.59%, 43.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 64.00%, 36.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 60.82%, 39.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 3.1, 4565927.8, 4445553.4, 0.0, 0.0, 56073698.8, 1.000, 0
20, b-SLICE,   19, 24.00,   53689944, 0,1.02,37.635, 37.686, 37.583, 37.635,28, 18 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.18%,  6.26%, 92.55%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 54321.81, 28748.24, 0.00, 13970737.10 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 33.33%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 56.43%, 43.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 64.41%, 35.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 60.15%, 39.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.0, 6.2, 4635371.5, 4526590.5, 0.0, 0.0, 60706128.7, 1.000, 0
21, P-SLICE,   25, 22.00,   57550584, 0,1.02,39.395, 39.251, 39.228, 39.356,23, 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.33%,  0.40%, 0.08%,  0.50%,  2.24%, 2.19%,  7.09%, 51.25%, 0.00%,  0.00%,  0.15%,  1.52%, 34.24%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35648.04, 17748.95, 0.00, 20130221.86 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 83.37%, 0.00%,0.00%, 9.47%, 7.16%, 0.00%, 0.00%, 0.00%, 0.00%, 61.69%, 0.00%,0.00%, 24.27%, 14.05%, 0.00%, 0.00%, 0.00%, 0.00%, 63.87%, 0.00%,0.00%, 19.82%, 16.32%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 44785.3, 616.0, 3213022.9, 3128280.4, 0.0, 0.0, 63955195.2, 1.000, 0
22, B-SLICE,   23, 23.00,     847200, 0,1.02,40.099, 39.942, 39.978, 40.064,26, 20 18 13 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 49.38%, 35.09%,  1.39%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  1.90%, 10.66%,  1.56%, 27311.96, 14168.68, 0.00, 30391.71 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 3.74%,0.00%, 0.05%, 96.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.39%,0.00%, 3.92%, 73.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.89%,0.00%, 0.00%, 47.11%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 4.5, 1900173.9, 1858378.7, 0.0, 0.0, 65858501.1, 1.000, 0
